Date,PETR4,VALE3,ITUB4,BBAS3,EMBR3,B3SA3,CSMG3,RADL3,PRIO3,ELET3,HAPV3,RAIL3,EQTL3,LREN3,SBSP3,PSA3,ABEV3,WEGE3,RENT3,VIVT3
2022-08-30,39.72434278407745,53.461740180847606,25.133364573875955,41.57383267200464,21.041186161914222,13.17773420787862,22.694672986826966,30.79212458349866,33.507057136953094,39.26777559242067,11.224310123923432,24.00481091418424,30.838248867181342,34.504044224693835,54.31152968531621,19.084115815651224,13.17110564354299,45.61155987078676,75.98899947470584,43.056397924470794
2022-08-31,39.89209542251523,53.118666828227006,25.341902230409627,41.629521237391174,21.032294619593426,13.39305739978291,23.00906627900235,31.111799497274394,33.67012895292433,39.79500817620983,11.598625418676539,24.627224624077435,30.6020553955342,35.0080494994344,53.36315598625133,19.321214177518755,13.455712643617911,45.49497257233694,78.86704484638065,43.03078333791057
2022-09-01,39.844846706803246,52.6440892632468,26.02924061481705,41.28950651765722,20.989249768750515,13.620498292405262,22.449226187601404,32.40891526879673,34.10192577703855,38.97531576507437,11.478658876819368,24.41258317287212,30.812796716445614,34.03084095303156,53.249052662088594,19.671080289924973,13.593077765471145,46.166626758575035,79.51085671334593,43.535550466977924
2022-09-02,39.473300196348106,54.39830907390366,25.575001858594902,40.55771901880956,21.046214832608626,13.944329026157394,22.11668778686324,32.5539636389822,33.426288605641176,39.33467660391928,11.735952902169595,23.954450178280144,30.860074494118948,33.53398004053885,52.862800721994844,19.50851374624019,13.757423404490686,46.638662190253825,81.28907161283881,43.26600591280666
2022-09-05,39.78349964333779,53.70587803273591,25.58857809193004,39.990242485222936,20.899428829027535,13.824840974685609,22.095439714199003,32.522362514332364,33.331180431627715,38.435813058070366,11.579412574784238,23.268988406959043,29.730519095195213,33.26976114080248,53.834764950082125,19.546588752089427,13.72930245016685,46.72972007594775,79.49292325934341,43.09608752958867
2022-09-06,38.84737109037294,54.10177671547659,24.57793925569822,39.89281421055454,21.0472803796383,13.932045653952958,22.13988338279049,31.307568420309458,34.17623235189876,39.03934879677485,11.623919855121503,23.329436350029418,29.943624001345295,33.13727399245937,53.84064773728229,19.77737318589233,13.615348884985766,45.69436832805228,78.73718287705621,43.7759633094643
2022-09-07,38.772838046063704,55.59005367213063,23.894984532459535,39.4931478688977,20.706431719959063,13.591449621293423,21.653064642298666,30.866015662502946,34.28777441056975,39.000493739852836,11.425567393350644,24.11665526171927,30.19160912169068,33.156044745331016,55.73745625747151,19.544855472663098,13.842182449609291,45.30236338191785,82.02855856394396,43.07211710480544
2022-09-08,39.1717926225962,54.653200801517876,23.958212075467603,39.5121942123868,20.410273326482834,13.602016282684513,21.814510504238736,30.858480469610562,33.85839374644033,38.65849755494421,11.521902533495975,24.158433985305905,30.26953278852689,33.69823383975634,56.55894027746598,19.838834160058276,13.79160808148275,45.40549713581296,80.77833536890193,44.01564796179529
2022-09-09,38.62284125807526,54.01140462550398,23.116435144941445,39.290879357266114,20.363542317103775,13.5725745372651,22.16329433766476,32.02484804276927,33.70716794692983,38.55752262685709,11.238805750157331,24.79071169523474,29.929072570628858,33.9727883662715,58.00635011174587,19.653985601113156,13.713462833184908,45.23536328741113,80.99758266688106,42.55423785372152
2022-09-12,39.05023323853028,53.77185812204234,23.24456860839586,38.80935962112904,20.206089172927072,13.94190086400887,22.148327493822404,31.374461364385144,32.92317637741378,39.594458584805075,11.518164656252976,24.32906279592247,30.13087687395214,34.51592177140955,58.03476806481593,19.292484016035978,13.581420344833962,45.361043193541484,79.24768326493873,44.07861823983428
2022-09-13,39.551492871224376,52.757605571173876,23.754292426514464,39.15888761382834,20.02251690526225,14.015737670327905,22.211683780305094,32.80106419902607,32.809952867116685,38.85098462273846,11.612376365274196,24.1310208342301,29.206011121520486,34.74716148735307,59.79121429360969,18.896474851128943,13.863969435668016,45.1156910270328,79.80493583060934,43.98544123895942
2022-09-14,39.605752666588145,53.736891262183896,23.409301034953046,39.53496652414662,19.896320745307612,13.946160316382091,21.7847442113089,32.90869820234945,32.658894165083744,38.17118482043971,11.420304472275939,24.05447845127166,29.864773777515637,33.80548088534417,58.449279597882246,19.11313159240918,13.728932154771904,44.38363983067114,79.02535769861773,43.6108931671396
2022-09-15,39.54574923776519,53.38558209503236,23.12392839424059,38.1607077329633,19.736808492669077,13.875490946844932,22.184698989209426,32.85213828021956,32.541453017365065,38.69972656502097,11.316792061069396,23.70599764843843,29.69696761621401,34.81408775007557,57.41989513758077,18.915273954072845,14.061295096348108,46.04894805274024,78.31968261946615,43.75939522077414
2022-09-16,39.83886512056208,54.2378903973981,23.12213451183296,38.379144689918704,19.822070959244197,13.694031268917085,22.868419215509128,33.21475586341492,32.4255414674171,39.213795131448286,11.055184599398958,23.54565897449152,29.45075845922917,35.22511402813489,57.986833569408404,19.241672645857435,14.075839917286725,45.01486302197229,76.25387880302453,44.66321834535494
2022-09-19,40.178804533324154,54.685492576761305,22.915187148564204,38.079802459457746,20.016810066956545,13.596072779121219,23.934471037422842,32.52965136001592,32.30912495620393,39.075293575879684,11.195449893183513,23.715011354771868,29.60394987855613,35.008719908235115,58.08806227820938,18.482584133727805,13.983604344812685,45.38479853574389,75.99550334276711,45.33536396553367
2022-09-20,40.06864840034707,54.725511689919976,22.88797199817704,37.402346408549896,20.348315461446035,13.45838204601548,24.012999991659793,32.916138227279596,32.657810465605884,39.51441456306868,11.106628591371036,23.731656345488606,30.353365795088735,34.61808488037178,59.228420228885824,18.32904697666468,14.11732790578484,45.9046165959159,76.46714713129683,45.740050690712984
2022-09-21,41.1396152279169,55.52211665333401,22.612274718291864,37.948771791507276,20.406970613276613,13.455853978655067,24.767642700222833,34.01399549667764,32.73854605678361,39.48956161413144,11.2648155594518,24.067003246547745,30.07039730291386,34.81697071356448,59.435959789542885,18.32017224511666,14.27155710687175,45.192996696310956,76.7947232260473,45.89909034036458
2022-09-22,41.953908012601914,55.29968889209037,22.938383832433896,38.1558431549582,20.25035207916413,13.338641035019396,24.561501815515637,32.89056385333742,32.538966691969684,39.871557539186654,10.946063361300421,24.232143836218913,30.157888509627757,34.775203354881654,60.160055483639326,18.26200731404722,14.151451417495748,44.60008717886578,78.04742417326919,45.57908430236026
2022-09-23,42.506463882087345,56.18315205992793,23.05109452810098,38.58226227123601,19.999474176949803,13.341963281373912,24.73836148061499,32.42144811114277,32.52053580172034,39.874624832830044,11.072049449337348,24.455291489302184,29.88481496708736,35.262479682740135,58.947116479233614,17.95953865789416,14.193138674144718,44.912316048445625,76.45205882874271,46.85941164455532
2022-09-26,43.28052320215024,55.13873548301403,23.018471294009107,38.22501279538385,19.75144362903154,13.548020508442809,24.793724856719397,31.733669051155157,31.71136275377492,40.01515125805859,11.030009521267317,24.03200559648135,29.716285999078455,36.13644085769354,59.902827839815885,17.43827055432048,14.247721131064896,45.07186175651577,75.08999024838755,45.866613298578855
2022-09-27,44.01894321360152,54.56522764300543,22.155021124929792,39.53460182762007,19.38585953113692,13.318928356037423,24.196360999646657,31.899457979807906,31.615697383392053,40.15063600379011,11.35800645840411,23.870580057482933,30.04931757454714,36.40503214764143,60.67088985998951,17.856322566800834,14.256828351736754,45.57633291802137,75.73261498657526,45.47976493884576
2022-09-28,43.27714112651146,55.55987302347409,21.886779279217905,39.930568817312185,19.547786173908758,13.165112713221161,23.95733586484336,32.04955189247772,32.44967975517226,39.8866895012445,11.419559050583976,23.79148982717905,30.830961883884825,37.30996441077172,61.71448689566299,18.25082752732605,13.98877069596431,45.85708196505135,77.02280128920567,45.722745856985185
2022-09-29,44.705615031251895,53.90828529355902,21.894956880227742,39.51194083676572,19.987646883369784,12.913411269282332,23.964256110297853,33.2596377269198,33.044780447040935,39.89564349350326,11.571552767698076,24.3526103542696,30.83185300760099,38.34106276166938,61.806952947582566,18.640423383526176,14.206635619055481,45.9623936932254,77.55381986120143,45.06181628619345
2022-09-30,43.91701553434903,54.30745875472317,22.147701786331197,40.94832487959168,19.981844813464132,13.30908467178801,23.969112274797737,32.65870753073851,33.35744419185709,40.200721934865065,11.83395523031914,24.277957811928403,30.708951736687556,38.480625830489274,62.148016848011984,18.23463956849545,14.10902070118509,45.21136514555244,79.00341354835857,45.078451625742126
2022-10-03,44.05220000068113,54.0062797720854,21.89689621756707,40.347049727699414,20.06192021782726,13.643132406553649,23.80128658873131,33.44841876868304,33.02834534214284,40.29103114062288,12.052844311370155,24.120911681834674,30.6889878406238,38.8051172340545,61.82544741710656,18.215707011320955,14.302397340522251,46.802974253624065,78.62659758326143,46.62298769195709
2022-10-04,43.45930954820779,53.60127081134333,22.11331095904609,41.51078574804988,19.53647712799257,13.744395627429764,23.792938235104664,33.2158694459662,33.08135540429858,39.58376109274057,11.890935113998692,23.86000804423771,30.71096900165478,38.78771439890991,61.115223312678566,17.906869564332798,14.204310715022345,47.915556451249735,79.36578669105934,47.04453292127239
2022-10-05,43.82647142603598,53.08182439592587,22.423595925407284,41.3051630547704,19.53783514502669,13.754140746524277,24.135682256175006,33.5564110337468,34.14747985532655,39.761595660491395,12.034307668491659,24.306666454182366,30.542069853214404,38.503827633828614,61.729015287841115,17.71191897408781,14.083988685368961,48.60008904695098,80.5263804527506,49.05091772789505
2022-10-06,44.089822125916385,54.10962806925767,22.191581413023943,40.85912507476129,19.401291213983736,13.560568322020478,24.57824215793102,33.54796476721353,34.2232939512626,41.116325450984604,12.185499375053219,24.189854503573404,30.352574286265494,38.22917144109498,63.250645799856535,17.857750098821505,14.094549467984617,48.389939592590295,80.3528424234529,48.02179691064433
2022-10-07,44.24400444171581,52.94249041538621,22.45784554768031,40.32855618201693,19.4335355108999,13.764664843247612,23.694318093680867,34.02276127806144,34.28033551100486,41.6739267865997,12.267998029392281,23.79826666404211,29.84483434617073,37.404822458012724,63.115987219588064,17.896904898133286,14.088709482612424,47.31758509624332,80.59506675764068,48.54791647303054
2022-10-10,42.68862137513275,53.61254518875058,22.382970467134996,39.59738061105531,19.255984672595922,13.783686983761482,23.495907424735826,33.52954677036201,34.8824717823891,41.98636039883565,11.934155994828936,23.319651047641806,29.55419263284205,37.21523741837539,62.0975439181505,17.446935936679207,14.113543326330333,46.70680854753937,81.16033050507387,50.01451429363332
2022-10-11,43.14254344105358,54.010182202553516,21.96346302307612,38.94175445188874,19.09710142509347,13.869755521197972,23.507496552971382,34.21452845697383,35.74099522761744,41.826464779952666,11.938460357005738,22.883931836260402,29.38359537776919,36.880627672000685,59.81544759867362,17.782386064357517,14.036750035150028,46.98073160227565,82.01774211859312,49.288084620509736
2022-10-12,43.29869859866956,53.700490258888244,21.939773301371343,39.218180161039086,18.910206804853612,13.88926930230742,22.61580404630447,34.73081009485374,36.21899683233731,40.97448398675656,11.846544344412502,23.316135328225766,30.212886519325576,37.166936880966325,58.53743721889166,17.51896220082478,13.83686919659382,46.836695607191714,80.2032315407507,49.651910013027305
2022-10-13,42.20968682276108,53.657038101982295,22.42081685310313,39.16557730934671,18.776047198895004,13.30926770736428,22.778185320659492,33.76597378033846,37.08504844132696,40.78450148178399,12.002445188931341,22.846888993681706,29.85590665368391,37.61169407184335,58.72690794402715,17.62670409159507,14.008709567743905,48.044086237728195,81.38042220949639,49.06890531027102
2022-10-14,43.040266498736365,54.235305259352764,22.562619001295225,38.01524581777776,19.271457431694138,12.98422861376224,23.268299884354224,33.52443867103671,36.894757526595065,40.13753019803249,11.91477406273683,23.26096940363474,30.42857846002081,37.468329919336526,59.51713375789207,17.778293075053767,13.774872183342262,47.117515026744876,82.80825214758873,48.486004125909716
2022-10-17,42.97606461841979,53.79316941717361,22.563969680579625,38.17083983383476,19.451877098833368,12.884315405279615,22.758193539389328,33.67960698802996,37.75169335000672,40.2676915222993,11.861831512494707,24.062145914651687,30.275604872301432,37.03051444139592,60.50433629861579,17.63228632817134,13.85536968202292,47.7384772476768,83.99158556462515,49.16287229269867
2022-10-18,42.5846987525998,52.645261007109866,22.876414702182554,37.145394338992084,19.122027552506488,12.98662095237056,21.918545892039244,32.964146895278716,37.820030174986826,39.21687322968487,11.870520579381825,23.983130807439995,30.10628382327493,36.96862832309333,60.07195309853796,18.013715954630012,13.997362709077171,47.149435181314274,87.28802286568701,49.55959625093214
2022-10-19,42.83576660912552,52.88599056838287,23.145438783013457,37.50423243207403,19.084616777762825,12.79393003691171,21.722169352601185,32.23305019817034,38.27678999804813,39.216230153652965,11.907145794880776,24.408703358067495,30.28261531310105,36.69798632110279,60.55671924193316,17.754968258419407,13.904541629612932,46.43294322256135,86.78746423819292,47.64061571059187
2022-10-20,42.56437991810615,52.266075860443195,23.21687427503972,37.19222359278827,19.01538054219751,12.82799817054484,22.201695912682055,31.808900977875624,37.591907931629734,38.78871621302224,11.874794877839813,25.249176914211723,30.711621019556226,36.51387907457299,62.234320389117215,17.225350926733984,13.894462817425993,45.80297063232982,89.72533044610897,46.43756187689152
2022-10-21,42.79368122354689,51.97894553696961,22.505673518416614,37.04563602414614,19.524669387582097,12.761065888017013,23.223010305371524,31.97699502332518,37.97282767589699,38.839647248324376,11.567587492024526,24.75716058496747,30.43622467360671,37.33680462368903,63.20781953700045,17.32582571663474,13.799035207164989,44.92455372689534,88.43336199689057,47.09245066604448
2022-10-24,42.616002508009096,52.04327585011783,21.56600186919131,37.874407816038406,19.10963410029858,12.552803199254344,23.38395286621679,32.244204542180185,37.999054913130756,38.5601461493888,11.307772132475883,24.747860170084884,30.12259092564786,37.931144572539054,64.5209568820998,16.802862393708736,13.886362506715553,45.90071633389682,89.18116898110371,46.05474755801264
2022-10-25,42.15316100652695,52.627229120019265,20.977691801951423,36.48113670078775,19.278087579892468,12.672512371407269,23.40044288496873,31.703480051754635,38.34184176671769,38.86071966314568,11.412636847986677,26.087140898336717,30.155136717013026,38.07213094436418,65.36349357430684,17.25984136141639,14.028969837581618,45.62375177429263,90.6481030951003,45.65602948913191
2022-10-26,41.56658205493095,54.05655753889623,21.552980885227182,38.01769056052311,19.494377506589167,12.460922506006234,23.080410797682138,32.009896325018566,38.04384107002534,37.62043122206224,11.483997235208363,26.27437697011485,30.223269378912157,38.58044440045015,64.82101877818914,17.563450924798172,14.039186553916473,44.94204162375641,88.05602761754827,45.12278566940715
2022-10-27,42.00955087176476,54.351390855132586,21.789674768773946,40.25662580618263,20.03891335567479,12.227862226214494,23.361680878207043,30.864824074622053,37.39784778692584,37.36251753012122,11.421582657961869,26.6004110909551,30.14555385173367,38.46817619466468,65.54441703311403,17.4166117644475,14.164763529534953,45.06262739580695,88.46005824107739,45.52426985258716
2022-10-28,42.08111670879751,54.468055752648965,21.214378665431855,41.09013705999341,20.487261941665867,12.538123931063842,23.087078376482207,32.151345592221645,37.34723517912731,37.434618836680066,11.73322739583677,27.271395250705712,30.162708431866303,37.921614951607836,67.55742181088031,17.15499270941751,14.052446650449415,45.371758846274865,89.18376725014313,45.56938210830463
2022-10-31,41.69910512263186,55.144891982406804,21.474461943767267,41.53851593078983,20.464920167227493,12.815748183532397,23.148732547811893,31.956345794107975,37.787608801061076,38.05828726873606,11.5595359459184,27.06085664868693,30.08244797390747,37.47526697874531,68.18762011214288,17.196638494055968,13.772643713738123,45.45541581278115,90.22213913162557,47.52140554335638
2022-11-01,41.41079567270867,55.40005623546903,20.954990942477078,41.02911773122455,20.07981215860808,12.867657976482224,23.58002000767009,32.88180908040213,37.76357151809104,37.87983666891047,11.790484271762104,27.093588832851804,29.77966474008573,37.18717509903804,66.77355033624157,17.486058896327457,13.741971503930321,45.53169443255702,90.50259294580098,47.74144022788646
2022-11-02,40.97009262569745,54.084833352441606,20.997534487065977,41.87951841741684,19.848732946390985,13.097166306317824,23.641755372237274,32.69837928846854,37.5763933902333,37.502860488013006,11.54400677932758,27.153123789973485,29.98009343754213,36.74111565985029,65.94698480609286,17.410305245916557,13.69325611790597,45.5154677205227,90.26968758930305,47.663593951966405
2022-11-03,42.11750531065238,53.64003246386536,21.29826301196643,41.74798892663544,19.69997069721962,12.974217583169354,23.272594720219416,32.564121397957834,37.43692938504143,37.2197342994875,11.385887396561065,28.562799232897916,30.706635496549552,37.21463529258491,66.8230784739617,17.57137688150767,13.778927471372626,46.46861802538447,91.50440250074203,48.801448190418036
2022-11-04,42.33873049328267,52.71028542462164,21.228743801356686,41.54093586608308,19.66732892290555,12.933391175230284,23.429597208454393,32.92695483441972,38.178031373073146,37.40545867390895,11.45872642225492,28.967669067507494,31.18054434213536,37.47414077127278,68.31509363244122,17.770716335473594,14.190143872618453,46.793559360786666,93.2992199619291,49.70907566783766
2022-11-07,42.453948472182205,53.27034462486903,21.486028951388356,40.94663837095843,19.519985791676678,13.017561612002511,23.896896105129084,33.216376043027324,38.16447251535188,37.28885315599821,11.501774353590882,28.29877280674027,31.13643586561417,37.28346324732455,69.99391551662403,18.001308046042478,13.870390968885925,46.717716705834675,93.6463009888605,49.470085195316564
2022-11-08,43.29666168528657,54.288122907619126,21.770239769382826,42.03483423186616,19.212800115370513,13.103626906290593,24.399776344034667,32.35213506173874,37.6072549374379,36.61438637154182,11.780519915511139,28.969183278258683,31.321996961960632,37.45057138429094,68.9713426127858,18.433202347953927,13.78857466963028,46.39875680634459,94.63073868141537,50.24078349488207
2022-11-09,42.962371838258214,54.59501834800502,21.13430408820559,42.719107022100296,19.380494288146625,13.228916534781112,23.774466218514853,32.10400816809647,38.38143417833582,36.18979076000182,11.722914355652048,28.972568895733136,31.386183110771746,37.42514661061469,70.46059577062869,18.421006637564926,13.590958781497948,46.37656148621433,97.14670223934898,49.40706371291191
2022-11-10,42.390079593691205,53.8107486237714,21.06969098063872,41.615666204940986,19.430343214413526,12.986498130835205,23.973899971805686,32.09538865803178,38.48085862446135,35.58227963293018,11.57154725606674,29.105547357369232,31.18719123773221,37.83272957729019,70.24884741859364,18.067432904656798,13.56698561059961,44.46539374539725,95.92922063149206,50.01985799104322
2022-11-11,42.138335544743434,54.464939458231214,21.201603762979758,41.55254100788806,19.351991136624186,13.189018579926717,24.186605304781907,31.945895742161387,38.80942828634771,35.33726791126693,11.802659509763062,29.179725610200077,31.020299603580533,38.87360251756659,71.09206353923334,17.9125548905382,13.457850028238754,44.338655130543,93.5281426804245,50.02108778033626
2022-11-14,42.247111548733606,53.735440270847484,20.981526835056094,40.573918854996364,19.25193188907749,12.989066426209972,24.104010763287036,31.802559441861614,38.13092946832708,35.184887716746175,12.07556970048284,28.901267604376365,30.88746897806782,38.06605736850921,71.02625826494457,17.77746407554109,13.39919024941547,45.789048077612804,93.13389290337925,50.66020858785454
2022-11-15,42.15541553320089,53.95872077300289,20.470799473079357,41.290054164752114,19.116558905239422,12.992750450893698,23.695024335714102,31.58155860451911,38.14206462910947,35.62822344381212,11.834564929562717,29.459838604241007,31.556868689480872,38.606875132861504,72.94926827879168,17.97285870216609,13.296004132256163,46.367755860590066,93.24418523477779,50.13539052837577
2022-11-16,41.988660036153,53.054045698480714,20.928688023712443,40.61827579446541,18.889378074395115,13.525607272002595,23.435986257185625,31.408205636014912,38.466855507425656,35.62664013496782,11.340159975617729,28.786197499264308,31.8745763409652,38.40285382559917,71.82334068714799,17.86994574741855,13.296377118598688,48.33404746453539,95.64857633783731,50.48731219158408
2022-11-17,42.08559541781885,52.023204839644315,20.972163777045647,40.5813440969767,19.51212042377856,13.747727958300006,23.14768064897379,31.763822076840984,39.03742094007754,35.04302543383678,11.002064826759199,29.049551556583364,31.602140113915773,38.02471247918339,72.15611304441997,17.321054961263762,13.437678514556943,48.04016729372858,94.96199619841931,49.5967582378798
2022-11-18,41.86526283030154,50.999589575199884,20.724484076965126,41.02296153226527,19.446917096124146,13.664441157151504,23.990628091597355,31.759402399655343,39.44489651799295,34.90773452851751,11.219213212842178,29.468220736895663,31.550654694292362,37.63505129283332,73.0018696933735,17.71502744031104,13.608893250798923,48.42571403874476,95.12756210010139,48.776462098642504
2022-11-21,41.30130634506261,51.03665788179414,20.372028331573325,40.888767192875825,19.318402661932687,13.754228591987841,24.1340969317073,31.659292490822423,40.236309606621106,34.42003399191889,10.90467516537456,29.901338780061728,31.65848806601397,38.75224987169308,72.52205383286332,17.644534154347024,13.74120331377864,49.215829364190384,98.61990930497929,49.793155948877875
2022-11-22,41.703640373911206,50.573668195925606,20.307335520025912,39.97642171129771,19.704616486790677,13.624387233341139,24.07167603522944,31.236437582869605,40.50506504097682,34.127149353563176,11.018469188013745,30.02067011698573,31.35531030020986,38.43444897264336,72.68672621876024,17.6564146587712,13.76111929076602,51.557748635057926,97.32796933336832,50.97259602711741
2022-11-23,41.57234439337979,50.91871300680252,20.659978141850065,39.660151594489214,19.634061927738074,13.50793173744539,24.27108080792962,31.993088389276014,40.40023313439594,33.924463632901876,11.048711192867888,30.70041083613553,31.42946814950391,39.358941423517344,74.59249717722025,17.587110708007053,13.612897068669383,53.38889447551309,97.70619888520685,50.39153540002574
2022-11-24,41.42637759601226,49.99290079054633,20.446543768039522,38.697545944457644,19.728345457736236,13.363346991863487,24.880025142987673,31.881173349042687,39.74430518949718,33.880179854955045,11.00655822487755,31.341999473041565,31.012433503152707,39.489394622030474,75.03150068196854,17.74225751010774,13.716608120684109,52.941648904065566,95.96986868857236,51.627937011261366
2022-11-25,41.70466413927283,50.37325258599116,20.571887786768368,39.75021497416647,19.49898553281882,13.31492417461364,24.90750910730369,32.865840332710675,40.58854772006789,33.64658091860277,11.292171171356044,31.546407516750506,31.214856781777495,39.09354545468807,76.76522487355695,16.744767189129984,13.605569350553708,52.52946057154715,95.78330928993228,52.90923559929784
2022-11-28,41.93264897013701,49.94711310752679,20.630118927144927,40.45512523600607,19.41901741793203,13.336241376610628,25.31440395444553,32.76667042999512,41.007462320881224,33.73623256580346,11.254080897244535,32.242421535124244,31.610475942077276,39.31663337778513,76.45714457171269,16.553256898430167,13.697734507215838,51.51441928838009,96.67167784111884,51.84813831348947
2022-11-29,41.34738957324701,50.8860671966947,20.513482810788076,39.17156405334899,18.998350233296296,13.486678111134607,25.65377664393504,32.22730338679973,42.522787624881474,34.23168200646494,11.810513349847575,31.849214746517926,31.518174995682998,40.28626388235794,75.50010627361434,16.731693663411075,13.735898541864719,51.60301088733588,95.2715173712087,50.86134541303819
2022-11-30,40.968971179004654,51.66806826938508,20.477447675786276,38.35278423679795,19.131060291427133,13.956520878555976,25.52187447599002,32.13847393482251,43.775607084338034,34.836924344960565,12.05606025358172,32.55203715587111,31.691121522974367,41.188603915647725,73.71737421664528,16.971319260220252,13.85495067436179,51.65591404502393,95.582396428179,50.755973004437315
2022-12-01,40.25448870276464,51.53096344450663,20.460327830448037,39.99517900169477,19.651130908898512,14.081575838793475,26.247209704618438,32.000731282610175,43.58409749181398,35.71384976873754,12.182103589036053,33.22889060334573,31.84959707255866,40.93892794600689,74.81115731308002,16.777444042190574,13.76752237639631,50.305437683706614,97.41251858756878,50.602546592788315
2022-12-02,39.64858671204277,51.636453693951644,20.10539229081538,40.49989835687513,19.73572847847785,14.166235525872544,26.437101004303372,31.872865293673378,44.265159509086295,35.46234692155942,11.918306039209149,32.58301473339541,32.01994508549105,41.265817901234726,74.6944330536313,16.621228093630343,13.62130003963286,49.72149702122577,98.63751334003072,49.901147396303415
2022-12-05,39.803725539676314,51.843704307314624,19.60022034071391,40.27652998005696,19.84684378602893,13.954399750035195,27.007151636153317,31.86641729009068,44.948235259768325,35.09547769457481,11.770000811009117,32.5594242650758,32.418035405459754,41.46123842531398,75.94547267983532,16.247733829036065,13.50026824303824,49.45771292322113,98.65699318324918,50.838601000010065
2022-12-06,39.55873708173917,52.21808557097894,19.791188142465966,40.98954847837075,20.164860201833154,14.251274655756214,27.70131559377093,31.829717594656817,45.70789564577125,34.778136515877605,11.806548149747558,33.054591140540076,31.972865570022854,41.47506726605874,75.92559686188703,15.948263777419172,13.380936923536614,50.29852887986026,99.11369302329359,50.038329151906495
2022-12-07,39.089908431688784,52.035798692399624,20.2318314498241,41.27051139491236,20.485231468940146,14.308824726759376,27.576661133840233,32.58528171232148,45.26777737115215,34.94622106980423,11.634283764901918,32.06890798143907,31.99506626920877,41.75002827645411,75.99978801951947,15.82181961106638,13.381634357240257,48.77403805010955,98.03551826482348,48.93008306620773
2022-12-08,38.4371226530993,52.893610860604575,20.391495179708993,41.894519912765595,20.2833771231565,14.679513316503169,27.289197046697502,32.097876144789666,45.21208896919663,34.66037025142907,11.394538111179061,31.76434533282359,32.202503007044754,42.15107651576926,76.98272675381888,15.28316709906018,13.508131119767494,49.33845965678826,98.45495766326346,49.11484454798293
2022-12-09,39.05653797880772,52.53039763644425,20.07684744485752,41.61479333595217,20.114057250835852,14.731570127961747,27.08616711811006,31.541003973613876,45.1397087149687,34.5640841261486,11.277757743719743,31.931234740390757,31.46483371030695,41.79148008007417,77.93282221565624,15.528162395712895,13.404087975952462,48.58228348837894,97.42892426506181,48.523407841658724
2022-12-12,38.84872226294642,51.10976695950579,20.056470384571917,42.9130124134581,20.052659751318508,15.139384789624492,28.15501286519713,31.003390489272377,45.993054239779575,33.84729628497201,11.244068531931566,32.42405692521573,31.79643016533705,42.46571731290794,77.42655503254572,15.31127984373207,13.584196444419142,49.17020415428701,96.85413255455974,47.951315965905266
2022-12-13,38.961359589921344,51.31695618687503,19.85278015660823,43.13146053799266,20.396904096935003,15.04618668667623,28.249381731346034,31.749443979539823,46.18997983906447,33.63174172332406,11.30260624201475,33.5242244472325,31.795953038932662,41.93853248283524,78.83544772403705,14.789704162251416,13.638977956778062,49.471148689108546,96.13656287149794,47.46104053178862
2022-12-14,38.918805191008325,51.26083297732295,19.376745157142654,42.21125585699218,20.11999360557522,14.997816095053905,28.15446033268554,31.658963064556517,45.78538632367975,34.214097239646,11.233276387867027,34.096563973440155,32.30946537865793,42.05961487257504,78.66132503297997,14.385010239387569,13.777815980521344,50.318432365992024,96.63140531226244,46.635679409170294
2022-12-15,38.449878721460166,51.907525465094594,19.029865683998416,42.19092883426601,20.000513556872356,14.985750677125102,28.959015121444665,31.791589334335935,45.36257655584498,33.50128979499591,11.294972494662339,33.25879443297352,32.449889974778316,43.09082814020845,78.76738689451783,14.729843615767516,13.712128333163621,50.190771055452714,96.67933617381105,45.23394020521186
2022-12-16,38.656416900642945,52.38263515134558,18.82696992845875,41.955079864256575,19.96263199564572,14.957618763519728,28.705412104100247,32.638342923515665,45.37820976546906,33.07655315717993,11.21002763665922,32.37443891076613,32.8052200839603,42.9533109014753,83.50822690452028,14.789145097642908,13.842020426571281,49.42773132000695,94.65246285155361,46.59385023344085
2022-12-19,38.713259882449925,52.50599800916274,18.969071896925882,42.28135908505788,19.990535748963257,15.058080997070158,29.68765862620395,32.74070974826518,44.69362912503131,32.91738689049939,11.523059849095311,31.598067980479662,33.20884781517427,42.88840821471106,86.23276467260696,14.556391739256645,13.783710285427132,49.96669703530782,93.10782728334334,45.466835374131506
2022-12-20,39.35403772714176,52.61272628533923,18.594858492352603,42.519876909124676,20.066052063132016,15.12858878589546,29.44014720914643,31.967849379894602,44.22655990912665,33.12726980001525,11.612337772823597,31.49496328642644,33.296030472014074,43.46257790092114,86.72224709566133,14.49847665990556,13.852751857574601,50.61736824044108,94.72754449548897,46.19158401892382
2022-12-21,39.645900115801695,52.734514773839514,18.919861866887466,42.626138218946146,19.9935495353987,14.712534236993166,29.682790765116465,32.244197628330575,44.26397079679549,32.75306453294161,11.660890936552647,31.537161810370776,33.71960562396344,43.339853464098134,86.58403834597287,14.53800585236051,13.808396124420044,49.63592591177555,97.04282294571279,45.81094486539958
2022-12-22,39.016031792054825,52.258074286038905,18.905484556792903,41.97992442245194,20.324973082435385,14.480910272637214,29.80269564406785,32.91794685919853,44.92502054041893,33.16863145061898,11.51569580381624,31.12071031614592,33.759317291902946,42.49361992819921,84.94967304857431,14.641254167179895,13.802869176497643,49.9914504058588,95.6096594678543,46.502683866718506
